id,hour,rideType,price,distance,temp,precip,atDark
4099182d-cedb-41be-bec6-baab6c513cc2,13,lyft_lux,26,2.82,31.8,0,TRUE
d0c13b5c-2571-4d82-9db1-4d6778cf1cff,15,lyft_plus,13.5,1.9,39.04,0,TRUE
d249bc8c-503b-462e-b1b9-eb82753e819c,16,lyft_lux,38.5,3.45,41.26,0,TRUE
6ef7c98f-6f4c-4e44-ac61-d78c37586f5d,14,lyft_premier,10.5,0.57,32.27,0,TRUE
168ed619-f20d-4acd-9a9a-4b7e2770012c,16,lyft,7,1.03,38,0,TRUE
cde31364-a1e2-48ac-94d4-f2877584e38b,12,lyft_lux,19.5,1.78,46.04,1,TRUE
db1e6c1b-71b9-4917-ab3b-042cac48125f,5,lyft_plus,22.5,4.33,30.87,0,TRUE
823572d3-9d83-40e0-9bb3-d4beb7cb2020,9,lyft_plus,16.5,2.47,30.15,0,TRUE
917d2e67-2963-4496-80a3-099777246d07,23,lyft_plus,13.5,1.29,37.05,0,FALSE
65513c62-eba0-4357-89e8-8e39d5d8e213,5,lyft_plus,16.5,2.27,29.4,0,TRUE
bd01b2c6-0ae6-49b3-ac4a-bf14fd73daf9,11,lyft_plus,22.5,2.37,15.44,0,TRUE
c1400219-0481-45d6-a40b-efb71eb2f5a1,11,lyft_plus,13.5,1.73,46.24,1,TRUE
f13138fa-f39e-4a9b-9585-a2c18acab87c,23,lyft_premier,22.5,3.23,35.18,0,FALSE
33013d62-d117-4f19-891a-0c81c0b75055,3,lyft,11,2.4,37.84,1,FALSE
95cdaaaa-90b7-450d-88d6-e38645490539,4,lyft_luxsuv,26,1.3,32.09,0,FALSE
76f6a642-0eda-4998-a3ce-57fdda01c350,4,lyft,9,1.52,17.99,0,FALSE
5f76806e-425e-4787-b1f8-cf81d3dd4282,19,lyft_luxsuv,38,3.46,49.22,1,TRUE
93416dba-7aea-4ff3-b9a2-b1b26c545b97,0,lyft,11,2.3,39.31,0,FALSE
92175718-4cd5-45ef-a78d-e5cb05e187c6,17,lyft_lux,19.5,1.29,31.92,0,TRUE
d5aa5ca3-cccc-4f23-a7d4-f3b02b9fcc5d,7,lyft_premier,16.5,2.46,30.42,0,TRUE
f4f5f20a-3979-4fe5-83ad-63bb9dd9e9f0,0,lyft,9,1.73,40.8,0,FALSE
c1ac317c-7c08-48bd-83d1-7e5b2cc72845,10,lyft_lux,30,3.34,28.02,0,TRUE
5535f576-d7f6-4de9-bdb7-542988727da3,9,lyft,13.5,3.22,15.44,0,TRUE
5470d57c-afd2-4efa-b9ed-602cebc0801f,21,lyft_plus,11,0.81,38.55,0,FALSE
49705c1c-85df-4f9c-85a4-b83569149aab,2,lyft,9,1.73,37.35,1,FALSE
89664e46-dde7-47d2-be1d-a568092e0211,13,lyft_lux,16.5,1.21,34.72,0,TRUE
078cf0e8-04da-40e7-9681-c2682f44efe8,20,lyft,7,1.49,36.71,0,TRUE
1265be7b-4641-4408-81bd-8e758afb2e47,18,lyft_plus,10.5,1.44,36.1,0,TRUE
f032670e-f293-4bdd-a51e-37e62c0e0e43,10,lyft,10.5,2.88,29.99,0,TRUE
a4cf84d6-3330-4417-aa4f-0e07a9682322,21,lyft_luxsuv,32.5,2.87,35.62,0,TRUE
54fbbc67-136c-47f1-ab94-bab9490a95e8,18,lyft_luxsuv,34,3.05,42.47,1,TRUE
9e1bda9e-5919-4bd3-86cf-0dc40fb93006,8,lyft_premier,16.5,1.67,32.4,0,TRUE
ca351f0d-7b17-4bfb-9653-098483fd5c61,17,lyft,9,1.58,38.23,1,TRUE
a1fe294d-ce7c-4891-a983-1c97274216dc,22,lyft_plus,13.5,2.54,40.08,0,FALSE
39badfe1-8bfb-40bf-9ae5-18a2c3d876e8,1,lyft_premier,19.5,3.24,35.52,0,FALSE
886ea415-a107-4cce-b7d1-8d7f69cefa12,13,lyft_luxsuv,32.5,2.5,39.8,1,TRUE
31168447-d947-410f-9495-26392958f5a0,6,lyft_plus,9,0.66,29.63,0,TRUE
33dfaefa-635d-4369-903c-4428b6fab28a,18,lyft_lux,19.5,1.47,39.09,0,TRUE
b2f21f42-9a4c-4ee6-abea-4bc9ed0873da,5,lyft_lux,27.5,2.88,37.78,1,TRUE
c9d9c243-d557-4a9b-bb68-e05f4257e542,5,lyft_luxsuv,34,3.06,37.78,1,TRUE
eeb40886-5fdb-49cd-990f-cf9c7bcfa123,8,lyft_premier,19.5,2.51,45.69,0,TRUE
f7b1a262-2a7c-466b-8a69-9c60efec5083,2,lyft_luxsuv,26,0.66,37.35,1,FALSE
3fe79e65-5e7d-463b-8645-472dfa598f6b,1,lyft_premier,19.5,3.14,32.45,0,FALSE
01edd7cf-4d22-46bd-9497-0c2b3ac41bc6,16,lyft_premier,22.5,3.18,51.84,0,TRUE
0c16b49a-4e54-4e60-82e6-4c7cd3d31c71,5,lyft_lux,38,2.92,34.62,0,TRUE
37975c4c-e3c6-4eec-8338-a40f5860a751,21,lyft_lux,16.5,0.57,38.55,0,TRUE
12615c58-d327-4285-b14e-98f499610e15,7,lyft_premier,16.5,2.15,29.22,0,TRUE
2dc81a54-a8bb-42cf-a0fc-771ea578c9f7,7,lyft_lux,16.5,1.13,35.1,0,TRUE
d9378bd1-e7a7-408e-8bae-54d1f83cffe4,16,lyft,13.5,3.19,32.77,0,TRUE
ec94c6f1-2780-4454-931a-e500c3e9a64b,13,lyft_lux,16.5,1.47,31.03,0,TRUE
33a3edf8-38b8-4414-93db-a3670347974d,4,lyft_lux,38,3.96,33.55,1,FALSE
8560549c-44b5-40eb-9df8-3da3c424e5b6,19,lyft_plus,13.5,2.16,39.66,0,TRUE
c1fd3ddf-65de-4539-8962-8a137ff80c70,5,lyft_plus,22.5,4.57,34.62,0,TRUE
640c0861-bac5-47f7-85c3-b9af3414643b,22,lyft,10.5,1.47,49.5,1,FALSE
ed300752-20ff-4cb3-a1e8-6ef7982ddc3b,3,lyft,9,1.87,41,0,FALSE
0b07f3bd-0ef3-49c3-88ad-e86465e3804e,8,lyft_plus,10.5,1.09,36.97,1,TRUE
98e4d267-6d29-471f-b629-214dbe4f37b7,4,lyft,7,0.76,37.06,1,FALSE
b482c2e6-9eec-4927-b1d0-f74733413824,18,lyft_plus,9,0.54,20.78,0,TRUE
7e5cf117-8737-4939-8ba9-bef1715055fa,18,lyft_luxsuv,38.5,3.25,53.51,0,TRUE
a257f85e-995d-4c3e-a841-48ba84a55776,17,lyft_plus,13.5,2.11,34.55,0,TRUE
6aab132e-d6b4-48af-8c3a-f7be04727be5,12,lyft_plus,16.5,1.53,32.06,0,TRUE
5fd95cbc-a4f3-4d29-bf54-4e039989a634,20,lyft_premier,13.5,1.44,30.6,0,TRUE
0930c739-3ffa-476f-8a91-d5508c5afc5d,17,lyft_lux,16.5,1.13,35.14,0,TRUE
44ad12b5-efa5-4eef-b6e7-83d97fec9814,6,lyft_plus,16.5,3.47,13.96,0,TRUE
987cab42-5580-4f67-9c8e-041210355868,16,lyft,7,0.55,35.84,0,TRUE
fe4be21e-1c88-432a-bacf-594d8a8880f1,11,lyft_luxsuv,38,3.54,28.18,0,TRUE
e8fcd1c7-4216-4adf-b8b3-ac611ade9b0a,19,lyft_premier,30,2.41,37.54,0,TRUE
56710cc6-dd3e-4cc3-b5ee-e40d44778f8e,9,lyft_premier,13.5,1.45,30.62,0,TRUE
0d1d417c-3f84-4747-8385-53b944e85d60,5,lyft_luxsuv,34,2.72,37.78,1,TRUE
66298e0c-6e02-4a57-a914-2d18684b1523,12,lyft_lux,22.5,2.15,32.06,0,TRUE
c77b5f73-6d33-4117-840e-6ea3c6d1abca,19,lyft_lux,16.5,1.12,35.66,0,TRUE
addc4e6f-48af-4e2a-a3ba-ee8c2a427c3c,13,lyft_lux,16.5,1.34,46.32,1,TRUE
e9301664-3699-4552-ba07-8699e735e62c,4,lyft_lux,26,2.83,37.06,1,FALSE
9d43b833-1629-4272-82aa-0ef9c6d2a801,21,lyft,7,1.39,47.56,0,FALSE
96fcbf3c-14ff-418e-a43d-0294c3072b86,17,lyft_lux,22.5,2.17,35.14,0,TRUE
ef8ef89d-be6d-4b5c-9421-55058fffdcb5,15,lyft,13.5,3.12,36.3,0,TRUE
8a119f34-051d-4130-8120-2f86ce9527f8,19,lyft,9,2.4,43.92,0,TRUE
10741807-d876-4afc-9434-be078b4f05cc,8,lyft,9,2.4,13.84,0,TRUE
0ccc33a2-b131-4836-b17b-9c055265e702,8,lyft_plus,10.5,1.47,28.52,0,TRUE
f48f3ee2-dd74-48d0-9285-40f326303b5d,21,lyft_lux,22.5,2.4,50.43,0,FALSE
f89bd50a-0394-4a1c-a76d-271e4b15f382,18,lyft_luxsuv,26,1.5,42.47,1,TRUE
056ec28f-de59-4759-bb3a-2eb964510f03,15,lyft_premier,22.5,3.33,34.08,1,TRUE
a145571f-99e9-459d-894e-05f19f7ef8a1,19,lyft,7,1.07,43.99,0,TRUE
831a91e1-1222-4d3b-bb42-4293607e89c5,13,lyft_luxsuv,26,1,30.89,0,TRUE
947d5841-64a3-4fd6-a130-f6e903f3ceef,18,lyft_premier,16.5,2.11,33.51,0,TRUE
618f7a32-6867-425e-8b3b-d9f303b97dbb,9,lyft_luxsuv,32.5,2.49,40.15,1,TRUE
3374dc47-2c44-4155-9546-e80b6be9368d,0,lyft_plus,13.5,1.75,44.64,0,FALSE
34af8453-c439-47c7-b24a-8f9171dff987,11,lyft_plus,10.5,1.17,29.09,0,TRUE
67a246cd-da83-4202-90d0-b6cc158806f8,10,lyft_lux,22.5,2.41,28.02,0,TRUE
5409f9d4-59ac-4de7-8a8d-6f42cf02555b,20,lyft,9,1.74,40.86,0,TRUE
12d87321-db40-4c57-be38-a19f491e426b,18,lyft_premier,13.5,1.11,33.51,0,TRUE
0d6fbe27-a389-4340-a06a-4f5e5d48603c,19,lyft_plus,26,5.31,53.34,0,TRUE
2852f405-15ea-4ffe-900f-62cd3e48a3d0,8,lyft_plus,16.5,3.17,32.4,0,TRUE
ea7b782e-3852-422a-a45a-778409a2042b,14,lyft_luxsuv,26,1.49,37.73,0,TRUE
021e8946-253b-4e6c-bc91-3a314c4d8c2a,2,lyft,7,1.06,31.91,0,FALSE
055f3bc7-18e0-49c0-8f28-c932e0e93430,0,lyft,9,1.73,48.45,0,FALSE
ccf82d16-cb2f-4825-b776-7940e9baad2e,0,lyft_lux,27.5,2.74,32.71,0,FALSE
e5724d3f-f1f9-4e56-a04f-69616fd10fdd,0,lyft,7,0.99,40.8,0,FALSE
ff5b44d4-dc12-441a-9d9e-50f982f35dfa,6,lyft_premier,16.5,1.65,32.16,0,TRUE
5d864747-5bc0-4eb4-a05f-2f60d7cc7bf2,13,lyft_premier,11,0.65,12.65,0,TRUE
243b2ad3-eba9-4719-892d-5ba6f8ac25ef,22,lyft_plus,10.5,1.24,38.08,0,FALSE
a317ce27-000e-4a1f-b8c1-b87fc296539a,23,lyft_lux,26,3.15,24.67,0,FALSE
eabf97c7-1a9e-404d-8dff-3bde09d41933,8,lyft_luxsuv,27.5,1.69,44.67,0,TRUE
9b9fed73-7f0e-4c42-84e0-4cdd063f6db8,12,lyft_plus,16.5,2.98,32.5,0,TRUE
bd6ee335-9587-43e9-8e1f-eee470f49ede,1,lyft_premier,13.5,1.14,35.52,0,FALSE
eaf83aa9-b0bc-4632-abac-8286312484d7,5,lyft_premier,13.5,1.72,37.78,1,TRUE
861722b5-bf3a-4261-8aa1-6510f31f03f4,2,lyft,10.5,3.49,39.99,0,FALSE
2b392308-3ef7-44e2-b3c5-5582f15d1b41,2,lyft,22.5,3.23,39.99,0,FALSE
d56499e4-4566-452e-bc98-11eb4cfb7a09,11,lyft_luxsuv,27.5,1.23,47.87,0,TRUE
61c45e5f-6d8d-4fba-9840-36a9df245272,18,lyft_lux,34,4.76,36.1,0,TRUE
00df94d7-6c57-4f73-9823-28e0c6120579,21,lyft_plus,16.5,2.8,36.09,0,FALSE
d24d6bf6-44f6-47c9-b3c7-d6ca1226ab1d,20,lyft,11,3.48,43.63,0,TRUE
312422b6-8e4e-482d-afbe-6c5a58064d6c,22,lyft_plus,16.5,1.61,41.07,1,FALSE
31949a75-4b46-4133-aa74-194435b7a083,22,lyft_premier,27.5,4.33,49.5,1,FALSE
b0ec9d35-81de-4e60-9bb9-3af1c3bcbd14,4,lyft,7,1,41.06,0,FALSE
024a813d-5805-42a6-a869-1725bcfa4f66,2,lyft_luxsuv,34,3.19,46.78,0,FALSE
d908916b-29ab-4946-b329-64d721a6e5cf,15,lyft_lux,22.5,1.24,35.9,0,TRUE
92fae436-2689-4f81-8f9a-395d9b068e96,12,lyft_premier,16.5,1.68,41.3,0,TRUE
346e8e48-9c3c-41d2-8169-7fff188c9d6a,3,lyft,7,1.1,40.01,0,FALSE
fe55dc14-2b78-46f0-a4e8-cfa03f7ba04c,10,lyft_lux,16.5,1.06,35.6,0,TRUE
749281f3-9351-4436-94a1-65b0fd7df291,17,lyft_premier,22.5,3.06,43.89,1,TRUE
1c55a260-6868-45a1-9e0b-edcf3a069015,0,lyft_plus,16.5,1.95,32.71,0,FALSE
0a82caed-577e-49ab-b060-31432474797c,7,lyft_plus,22.5,4.66,29.22,0,TRUE
01b7abf6-c8e4-448d-a3cd-0f735e28fea7,22,lyft,7,1.46,35.55,0,FALSE
9f7781c0-2bae-45cf-9c56-2f1db27efa7f,1,lyft_luxsuv,32.5,2.78,32.37,0,FALSE
37744a4a-9313-4b2e-99ac-00b64c3676fb,3,lyft_lux,38.5,3.23,40.01,0,FALSE
d862172b-56df-49f7-8888-4c835cc348dc,3,lyft_plus,16.5,2.85,37.84,1,FALSE
6b36025a-79ea-4a4d-bd8c-f55cf8c5de67,15,lyft_luxsuv,45.5,5.34,42.54,1,TRUE
2c126296-051f-4060-aecf-7c4bbf3ef4d0,3,lyft_premier,10.5,0.55,18.26,0,FALSE
207f050b-23d3-4e59-9580-fb8958b54319,8,lyft,11,2.37,35,0,TRUE
e87a7655-a61f-4d54-93f6-cf415d5bf2a0,21,lyft_plus,16.5,3.14,36.87,0,FALSE
54521640-dd76-4c5f-bd8c-980425a28464,2,lyft,7,1.5,31.91,0,FALSE
c4b6a44b-5d31-4e65-a9e4-27ff849ace54,3,lyft_luxsuv,30,1.84,37.1,0,FALSE
53d4795d-d4be-40e6-9028-8e1021cad0bf,0,lyft_luxsuv,42.5,4.47,24.24,0,FALSE
a4ba94cf-0a41-4f34-83fc-64dc7758a1c6,11,lyft_lux,22.5,1.89,47.87,0,TRUE
64cbb946-d7c4-433e-bf8e-f5f143fd2e2c,14,lyft,9,1.74,39.58,1,TRUE
43d79895-18f0-4e2b-bea8-1c126c4dffe2,5,lyft_premier,13.5,1.46,38.19,0,TRUE
e2d069c1-2d80-4931-a030-019f2b4d067c,9,lyft_luxsuv,55,4.43,27.83,0,TRUE
e9692c88-7674-4c41-9dc6-ce1d5b0990ec,14,lyft_premier,22.5,3.17,37.73,0,TRUE
c6bd95d5-6bed-49d4-bebc-2a525b3f0783,23,lyft_premier,19.5,3.09,36.01,1,FALSE
591247e9-5077-4d62-a4fc-de09acb19297,18,lyft_premier,13.5,1.06,39.09,0,TRUE
a065287f-c546-470f-a823-67506eb88197,20,lyft_premier,38,2.67,43.63,0,TRUE
72973c47-9a84-46b3-9c0f-b085f327bf07,3,lyft_lux,27.5,3.18,31.57,0,FALSE
5f6ddc41-01a2-4756-a2bc-1f0323f98ac8,10,lyft_plus,16.5,3.43,29.99,0,TRUE
fbee1196-4c48-4469-9216-97b638e0548f,9,lyft_premier,22.5,3.31,29.23,1,TRUE
732101a6-bd4b-4567-ab75-2041cf23db25,20,lyft_lux,26,2.89,36.71,0,TRUE
caf88fb1-7e95-4aed-aed2-711e2120a2ef,20,lyft,11,3.3,52.9,0,TRUE
e7918520-d7a7-462b-9766-536b02d45659,0,lyft_premier,10.5,0.91,33.81,0,FALSE
8c09c63d-f929-42c8-aab1-e62f65615250,4,lyft_plus,16.5,1.96,32.09,0,FALSE
ca8e410b-7b41-4134-a3c1-fa964ca3f4fa,16,lyft,13.5,1.52,32.77,0,TRUE
ed5304d5-ff81-45b6-b4a7-d72a3028b385,23,lyft_lux,19.5,1.79,48.83,0,FALSE
69815bb7-2bdc-41ce-acdc-94c09fe889cd,17,lyft_lux,27.5,2.91,43.88,1,TRUE
9982778c-c341-4ef0-b87f-46937e2c3289,12,lyft_plus,11,1.33,36.6,0,TRUE
73bc1880-5d9f-4877-b606-9083eabbc7f1,12,lyft,9,1.33,27.93,0,TRUE
9d5f5f81-98fd-44b7-8fd7-1445ac98f30c,4,lyft_lux,16.5,0.84,34.81,0,FALSE
a77020b5-b5ed-46e1-b616-5bbd2cb81e3c,12,lyft_plus,13.5,2.53,27.22,0,TRUE
63b380d7-49c4-4e3d-a9e5-88678ef6a860,3,lyft_lux,26,2.95,31.19,0,FALSE
42f062ca-74ee-4081-a9ef-750aea8e8187,2,lyft_luxsuv,38.5,3.43,39.99,0,FALSE
620a2f28-51f6-45d8-a1df-214f0fec1072,9,lyft_premier,19.5,2.88,40.15,1,TRUE
a9e8beef-b302-4faf-81ad-0625529d41e1,12,lyft_luxsuv,38,2.44,36.6,0,TRUE
84ac07f4-fbbc-4885-ab2d-c18ef8ab87d3,13,lyft,7,1.07,42.13,1,TRUE
7ec3c42d-0d8b-4b33-bb65-a7f05399c840,5,lyft_lux,22.5,2.25,37.78,1,TRUE
f5350871-c86d-45f5-9649-b9c7620ae7df,16,lyft,9,1.95,32.77,0,TRUE
78197af2-77f2-4cfe-9cc9-e3361e9207a3,10,lyft_premier,16.5,2.42,28.02,0,TRUE
12d8d9e6-213c-4049-aba7-3d47817ccd3b,10,lyft_plus,13.5,1.73,13.25,0,TRUE
32ec0890-2fd5-4275-bd6b-03626a313af8,4,lyft_lux,16.5,1.31,41.06,0,FALSE
e20827ad-ab25-458a-80dc-dc529a8b36b7,16,lyft,7,1.09,35.84,0,TRUE
5bb44919-6c44-47a1-bf49-e81b05b357ad,18,lyft_lux,16.5,1.26,43.61,0,TRUE
283df418-aa12-47bb-b19a-ed7fb06cb490,15,lyft_lux,26,3.02,37.49,0,TRUE
d45e54a8-bf4b-4f8f-bf63-d62d82e2b646,4,lyft,7,0.57,47.71,1,FALSE
eb0fd8f7-ff84-41a6-8946-a55c24ba9c6a,9,lyft_plus,16.5,2.82,30.15,0,TRUE
d3ce2118-f27e-48ce-8bd7-eee8f26186aa,17,lyft_lux,16.5,1.53,43.88,1,TRUE
3c12be80-ca54-4934-927a-d0488099ba79,11,lyft_lux,27.5,3.26,12.26,0,TRUE
61de0289-2bb7-4d5d-950f-c59cab4bd817,13,lyft_luxsuv,32.5,2.91,39.8,1,TRUE
5ef1ef28-4709-4819-a011-25c040ed1bb0,5,lyft_luxsuv,52.5,5.18,36.8,0,TRUE
e93a90b1-0746-4fa4-8041-699f4df36460,20,lyft_plus,11,1.42,30.6,0,TRUE
88003390-2a44-4824-8e42-71fc3d57d58b,16,lyft,10.5,1.51,18.1,0,TRUE
b7660368-6a6f-4d20-a5ec-62de974251a5,10,lyft_premier,11,0.67,41.77,1,TRUE
b6d837e3-489b-4d0c-bb6f-7cca9adf2a34,15,lyft_lux,27.5,3.26,50.71,0,TRUE
cbdb59b1-29b0-48ae-a1be-f4b9e9d0d4af,14,lyft_plus,16.5,2.07,34.01,0,TRUE
11eb9807-5282-48cd-94cf-e10b8836649c,0,lyft_plus,16.5,2.86,34.07,0,FALSE
008b4624-01d9-4864-a875-de7e37462aa8,19,lyft_plus,19.5,2.52,36.05,0,TRUE
a56e2234-b2ec-4d9b-abbd-dce26bb52505,20,lyft_luxsuv,30,1.52,30.6,0,TRUE
4869ceac-bbb5-4986-bb07-11a617928910,10,lyft_plus,16.5,2.83,35.6,0,TRUE
c27b0c3f-f245-444a-a8c0-bd85ec93ebd5,11,lyft_luxsuv,27.5,1.02,28.73,1,TRUE
5ad16a69-9c2e-43ac-8238-32a8d5a69389,13,lyft_premier,16.5,1.73,12.65,0,TRUE
8515dcc5-6999-42f9-bf2b-12b92c07d201,4,lyft_plus,13.5,1.74,41.06,0,FALSE
9f0ee9a7-cba6-4037-84ea-127be5c68a03,17,lyft_lux,32.5,4.26,31.24,0,TRUE
e7bc7d4e-8f27-4ca4-98ce-461b5fbde8c3,3,lyft,10.5,2.31,48.12,1,FALSE
2fa54eef-89d1-46d7-a6cb-50625a652f5b,22,lyft,7,1.59,37.93,0,FALSE
8b2fd049-e0da-4439-b8ef-a3734f9770e8,20,lyft_premier,13.5,1.08,51.15,0,TRUE
8e4744c5-66c7-4fbb-b82e-5532d2e50d12,15,lyft_luxsuv,27.5,2.42,34.08,1,TRUE
706a7821-cd0f-45c6-8166-6284658bc4aa,12,lyft_luxsuv,34,2.82,32.06,0,TRUE
8ff1c2d2-f387-4aaa-8bf0-947d302f2e7e,11,lyft_lux,19.5,1.33,36,1,TRUE
5ab39cb9-4eaf-4108-8d87-30bf2c1a5ee2,17,lyft_luxsuv,32.5,2.8,54.59,0,TRUE
48782610-718c-4dd3-a364-ff1c931e7fab,9,lyft,7,1.54,48.11,0,TRUE
d49a1f23-6bd5-40d4-a7a3-9b8da6dab9d8,20,lyft_lux,22.5,1.82,35.63,0,TRUE
7de8aae9-4f92-4702-9bff-f610224fb6e6,7,lyft,7,1.08,30.42,0,TRUE
8db28cb3-a0cd-4d37-a444-31500c865721,14,lyft_premier,10.5,0.54,34.01,0,TRUE
04abbd8b-5d44-4541-b315-426233be73d3,15,lyft_premier,10.5,0.59,50.71,0,TRUE
71b0c920-6c8b-40e5-ad8c-2dc26f327156,4,lyft_lux,32.5,4.68,17.99,0,FALSE
76c4bbe9-5ebe-4627-9c09-648ee9810e0e,19,lyft_luxsuv,26,0.55,36.05,0,TRUE
51eb7bf9-eb87-4393-92b0-6b9fe79716df,6,lyft,10.5,2.83,35.52,0,TRUE
28592698-4959-4618-bece-01e2e5d05e6d,16,lyft_luxsuv,32.5,3.24,43.94,1,TRUE
0ecb3483-168c-463d-9258-bbbf76170743,14,lyft_plus,13.5,2.33,37.66,1,TRUE
75fc8627-b508-40af-ab29-bf08a35eb8ba,21,lyft_premier,13.5,1.43,35.62,0,FALSE
641be64b-d4bf-48a4-b01f-12dbb272b27e,0,lyft_luxsuv,42.5,4.48,44.64,0,FALSE
e24d14b0-6893-42bc-8e7b-ed40cba51e36,2,lyft_lux,38,2.37,39.99,0,FALSE
b3ecca82-7a3a-4aa3-be0a-e2cf4008c0ad,17,lyft_plus,16.5,2.2,39.41,0,TRUE
2b46dc03-7e13-4eab-b937-67cdb7cebe7b,17,lyft_luxsuv,26,1.17,35.14,0,TRUE
04958c73-1dab-4b6d-b637-63d4139afe9c,9,lyft_plus,11,1.13,40.15,1,TRUE
89a155bd-6463-4eee-92a6-fd1929558f79,5,lyft,7,0.67,30.87,0,TRUE
90db438d-29f9-40c3-9fbf-e4a27013379b,6,lyft_lux,22.5,1.54,35.52,0,TRUE
24238866-ec94-437c-8d17-e7d7930f63d4,23,lyft_luxsuv,38.5,4.53,43.35,0,FALSE
b2f9c5ae-af00-4fe7-9a43-012e2f3719ce,23,lyft_premier,16.5,2.45,39.93,1,FALSE
6bdf2344-7010-4856-ac8c-bae39f0aae4c,15,lyft_premier,22.5,4.49,42.54,1,TRUE
f342447e-0bf3-43ce-919c-f2eac661de51,9,lyft,11,2.51,30.15,0,TRUE
5174691f-b037-4dc4-a4f4-a764bde807cb,2,lyft_lux,26,3.17,31.54,0,FALSE
54a4363d-e398-405d-90d2-91ef3f3c1e8f,3,lyft_premier,16.5,2.35,18.26,0,FALSE
6bf89936-5d56-4acf-b1a3-73c67042dce2,23,lyft_premier,26,4.8,44.57,0,FALSE
9a7366b6-dca5-413e-a15b-1a09b17770d5,18,lyft_premier,27.5,4.08,42.47,1,TRUE
65dd6247-8b71-4167-9358-aa9d88442fd7,15,lyft_plus,16.5,3.19,28.42,0,TRUE
c49a6ada-ca63-4f1d-ab14-ce4d35b08df4,6,lyft_premier,22.5,3.31,45.58,0,TRUE
3bab932f-368b-487a-b310-ddaa599b076f,18,lyft_luxsuv,32.5,2.45,53.51,0,TRUE
26b889f1-6cb3-4043-9c5e-4a7c53411345,21,lyft_premier,10.5,0.44,47.56,0,TRUE
051c129e-e76d-42f2-bbe2-3d51e9215e6d,3,lyft_lux,22.5,2.64,34.66,1,FALSE
33bb1c1a-f47e-45b1-b79a-1a52669750b9,1,lyft_premier,16.5,2.66,35.52,0,FALSE
19a7ecc3-7f8c-4949-b79f-0868c208b15b,16,lyft_lux,26,2.44,43.94,1,TRUE
7f1e781a-a862-4b8d-b129-876b9751d70f,9,lyft,7,1.13,30.15,0,TRUE
de1da2de-dc7e-4c47-8671-b59a01c002f8,16,lyft_luxsuv,27.5,1.12,35.84,0,TRUE
d54e4313-0fd6-4ca9-b6d2-ab32b5b97e27,13,lyft_plus,13.5,1.4,31.03,0,TRUE
56d9042d-d381-4c7b-acb1-6ece310b7019,10,lyft_plus,16.5,2.72,27.71,0,TRUE
65c14709-96fe-49a6-9d5c-42092e80bd57,14,lyft_premier,13.5,1.54,39.58,1,TRUE
769246a5-4dbe-4f7d-bf6a-1dc54c961002,11,lyft_luxsuv,38.5,3.5,47.87,0,TRUE
0c317a9c-b3fd-4d17-b8ed-ecbf3538e973,6,lyft_lux,19.5,1.46,45.58,0,TRUE
3b40d2ff-b0d6-413c-80b5-ee80e8ca3bf2,15,lyft_plus,13.5,1.76,37.39,0,TRUE
3c6c8d92-4dea-4070-80ff-acd4bbd09747,17,lyft,10.5,2.66,34.55,0,TRUE
60488eea-b5a7-47d2-b1d4-f58f28511e79,18,lyft,11,2.51,43.64,0,TRUE
6e1e0838-56bc-4501-a3f4-197dd33bfe60,4,lyft_plus,11,1.22,36.95,0,FALSE
07f1be09-4ab4-4e67-b618-a64d3cbc26ec,12,lyft,7,1.43,47.56,0,TRUE
cdb22a54-cb09-49ce-8c2e-fec392bf5804,5,lyft_plus,22.5,4,32.64,0,TRUE
ca1903dc-6412-40ad-a071-6fd4ce89cfe6,1,lyft_plus,13.5,2.55,32.45,0,FALSE
9c2807ca-b20d-4ae4-9d06-b674666424e4,8,lyft_premier,13.5,1.19,30.56,1,TRUE
367d9fd8-7db9-49c0-a7e4-3d76cc22f2cf,21,lyft_premier,13.5,1.26,38.55,0,FALSE
bed531be-0d49-4915-aeef-34273fdd667d,8,lyft,7,1.46,28.2,0,TRUE
c90d09db-445e-4247-b0b2-46e757ee8f35,15,lyft_luxsuv,26,1.06,34.08,1,TRUE
e66314c7-70d8-4eab-a764-9f53d555dc94,12,lyft_lux,22.5,2.32,15.11,0,TRUE
ad9c71d0-d237-4cde-b25a-426ebee51ee7,9,lyft_lux,16.5,1.48,48.11,0,TRUE
001b0d24-37a4-412f-9261-ee2830abb9da,1,lyft_plus,9,0.39,32.46,0,FALSE
25448d15-e2a7-46cd-a00f-5c93c856fe6f,10,lyft_premier,30,5.3,29.99,0,TRUE
2189f112-11bb-431b-8bb7-78cd54c287db,4,lyft_luxsuv,26,0.99,29.63,0,FALSE
95649164-f245-400f-a9b4-de26986e90c5,17,lyft_luxsuv,38,2.71,54.59,0,TRUE
d54bf7f6-d7ea-49dc-b747-50ebddf2ec03,17,lyft_premier,22.5,2.54,39.41,0,TRUE
a26b3d81-f321-445d-a0df-6823ff242751,18,lyft_plus,34,3.27,36.1,0,TRUE
c8c093f0-960b-4668-b1f6-1e42dcf6bd6b,23,lyft_luxsuv,26,1.23,33,0,FALSE
f62c5044-e291-4dac-bd35-b741c35e9260,,lyft_premier,,5.2,34.55,0,TRUE
55d8c569-9155-44d9-8ade-187bc2cc9788,18,lyft_plus,16.5,2.03,54.62,0,TRUE
